id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,semantic_score,error_type,notes
MINISTRY077,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Affordable ministry approved healthy foods should be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧affordableMeal(y)∧healthyMeal(y)∧approvedByMinistry(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is an affordable meal; the product is approved by the ministry; the product is a healthy meal; and the user is vulnerable, then the system is obligated to recommend the product to the user.",,,
MINISTRY077,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Affordable ministry approved healthy foods should be recommended to vulnerable users.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧affordableMeal(y)∧healthyMeal(y)∧approvedByMinistry(y))","For every user and product, if all of the following hold: the product is an affordable meal; the product is approved by the ministry; the product is a healthy meal; and the user is vulnerable, then the system is obligated to recommend the product to the user.",,,
MINISTRY078,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Affordable approved foods may be recommended to adults.,"∀x.∀y.adult(x)∧affordableMeal(y)∧approvedByMinistry(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is an adult; the product is an affordable meal; and the product is approved by the ministry, then the system is permitted to recommend the product to the user.",,,
MINISTRY078,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Affordable approved foods may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧affordableMeal(y)∧approvedByMinistry(y))","For every user and product, if all of the following hold: the user is an adult; the product is an affordable meal; and the product is approved by the ministry, then the system is permitted to recommend the product to the user.",,,
MINISTRY079,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unaffordable essential foods should not be the only recommended option.,"∀x.∀y.essentialFood(y)∧unaffordable(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is essential food; and the product is unaffordable, then the system is prohibited from recommending the product to the user.",,,
MINISTRY079,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unaffordable essential foods should not be the only recommended option.,"∀x.∀y.F(recommend(System,y,x)|essentialFood(y)∧unaffordable(y))","For every user and product, if all of the following hold: the product is essential food; and the product is unaffordable, then the system is prohibited from recommending the product to the user.",,,
MINISTRY080,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Healthy affordable alternatives should be recommended when restricted foods are present.,"∀x.∀y.healthyMeal(y)∧affordableMeal(y)∧alternativeToRestrictedFood(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is an affordable meal; the product is an alternative to restricted food; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
MINISTRY080,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Healthy affordable alternatives should be recommended when restricted foods are present.,"∀x.∀y.O(recommend(System,y,x)|healthyMeal(y)∧affordableMeal(y)∧alternativeToRestrictedFood(y))","For every user and product, if all of the following hold: the product is an affordable meal; the product is an alternative to restricted food; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
MINISTRY081,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products banned for children must not be recommended to children.,"∀x.∀y.child(x)∧bannedForChildren(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is banned for children; and the user is a child, then the system is prohibited from recommending the product to the user.",,,
MINISTRY081,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products banned for children must not be recommended to children.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧bannedForChildren(y))","For every user and product, if all of the following hold: the product is banned for children; and the user is a child, then the system is prohibited from recommending the product to the user.",,,
MINISTRY082,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with age restrictions may be recommended to adults.,"∀x.∀y.adult(x)∧ageRestrictedProduct(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is an adult; and the product is age-restricted, then the system is permitted to recommend the product to the user.",,,
MINISTRY082,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with age restrictions may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧ageRestrictedProduct(y))","For every user and product, if all of the following hold: the user is an adult; and the product is age-restricted, then the system is permitted to recommend the product to the user.",,,
MINISTRY083,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Age restricted products must not be recommended to underage users.,"∀x.∀y.underage(x)∧ageRestrictedProduct(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is age-restricted; and the user is underage, then the system is prohibited from recommending the product to the user.",,,
MINISTRY083,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Age restricted products must not be recommended to underage users.,"∀x.∀y.F(recommend(System,y,x)|underage(x)∧ageRestrictedProduct(y))","For every user and product, if all of the following hold: the product is age-restricted; and the user is underage, then the system is prohibited from recommending the product to the user.",,,
MINISTRY084,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products suitable for children should be recommended to children when healthy.,"∀x.∀y.child(x)∧suitableForChildren(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is a child; the product is a healthy meal; and the product is suitable for children, then the system is obligated to recommend the product to the user.",,,
MINISTRY084,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products suitable for children should be recommended to children when healthy.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧suitableForChildren(y)∧healthyMeal(y))","For every user and product, if all of the following hold: the user is a child; the product is a healthy meal; and the product is suitable for children, then the system is obligated to recommend the product to the user.",,,
MINISTRY085,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products unsuitable for children must not be recommended to children.,"∀x.∀y.child(x)∧unsuitableForChildren(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is a child; and the product is unsuitable for children, then the system is prohibited from recommending the product to the user.",,,
MINISTRY085,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products unsuitable for children must not be recommended to children.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧unsuitableForChildren(y))","For every user and product, if all of the following hold: the user is a child; and the product is unsuitable for children, then the system is prohibited from recommending the product to the user.",,,
MINISTRY086,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High sugar products must not be recommended to users with low sugar requirements.,"∀x.∀y.requiresLowSugar(x)∧highSugarProduct(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is high in sugar; and the user requires low-sugar food, then the system is prohibited from recommending the product to the user.",,,
MINISTRY086,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High sugar products must not be recommended to users with low sugar requirements.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSugar(x)∧highSugarProduct(y))","For every user and product, if all of the following hold: the product is high in sugar; and the user requires low-sugar food, then the system is prohibited from recommending the product to the user.",,,
MINISTRY087,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low sugar products should be recommended to users with low sugar requirements.,"∀x.∀y.requiresLowSugar(x)∧lowSugarFood(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is low in sugar; and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",,,
MINISTRY087,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low sugar products should be recommended to users with low sugar requirements.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧lowSugarFood(y))","For every user and product, if all of the following hold: the product is low in sugar; and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",,,
MINISTRY088,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High salt products must not be recommended to users with low salt requirements.,"∀x.∀y.requiresLowSalt(x)∧highSaltProduct(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is high in salt; and the user requires low-salt food, then the system is prohibited from recommending the product to the user.",,,
MINISTRY088,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High salt products must not be recommended to users with low salt requirements.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSalt(x)∧highSaltProduct(y))","For every user and product, if all of the following hold: the product is high in salt; and the user requires low-salt food, then the system is prohibited from recommending the product to the user.",,,
MINISTRY089,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low salt products should be recommended to users with low salt requirements.,"∀x.∀y.requiresLowSalt(x)∧lowSaltFood(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is low in salt; and the user requires low-salt food, then the system is obligated to recommend the product to the user.",,,
MINISTRY089,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low salt products should be recommended to users with low salt requirements.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSalt(x)∧lowSaltFood(y))","For every user and product, if all of the following hold: the product is low in salt; and the user requires low-salt food, then the system is obligated to recommend the product to the user.",,,
MINISTRY090,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Low fat products may be recommended to users avoiding high fat products.,"∀x.∀y.avoids(x,y)∧lowFatMeal(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user avoids the product; and the product is a low-fat meal, then the system is permitted to recommend the product to the user.",,,
MINISTRY090,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Low fat products may be recommended to users avoiding high fat products.,"∀x.∀y.P(recommend(System,y,x)|avoids(x,y)∧lowFatMeal(y))","For every user and product, if all of the following hold: the user avoids the product; and the product is a low-fat meal, then the system is permitted to recommend the product to the user.",,,
MINISTRY091,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products containing undeclared allergens must be treated as unsafe products.,"∀x.∀y.containsUndeclaredAllergen(y)∧unsafeProduct(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product contains an undeclared allergen; and the product is unsafe, then the system is prohibited from recommending the product to the user.",,,
MINISTRY091,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products containing undeclared allergens must be treated as unsafe products.,"∀x.∀y.F(recommend(System,y,x)|containsUndeclaredAllergen(y)∧unsafeProduct(y))","For every user and product, if all of the following hold: the product contains an undeclared allergen; and the product is unsafe, then the system is prohibited from recommending the product to the user.",,,
MINISTRY092,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unsafe products must not be recommended to any user.,"∀x.∀y.unsafeProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is unsafe, then the system is prohibited from recommending the product to the user.",,,
MINISTRY092,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unsafe products must not be recommended to any user.,"∀x.∀y.F(recommend(System,y,x)|unsafeProduct(y))","For every user and product, if the product is unsafe, then the system is prohibited from recommending the product to the user.",,,
MINISTRY093,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Safe products may be recommended when suitable for the user.,"∀x.∀y.safeFor(x,y)->P(recommend(System,y,x))","For every user and product, if the product is safe for the user, then the system is permitted to recommend the product to the user.",,,
MINISTRY093,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Safe products may be recommended when suitable for the user.,"∀x.∀y.P(recommend(System,y,x)|safeFor(x,y))","For every user and product, if the product is safe for the user, then the system is permitted to recommend the product to the user.",,,
MINISTRY094,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products approved by the ministry and safe for the user should be recommended.,"∀x.∀y.approvedByMinistry(y)∧safeFor(x,y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is approved by the ministry; and the product is safe for the user, then the system is obligated to recommend the product to the user.",,,
MINISTRY094,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products approved by the ministry and safe for the user should be recommended.,"∀x.∀y.O(recommend(System,y,x)|approvedByMinistry(y)∧safeFor(x,y))","For every user and product, if all of the following hold: the product is approved by the ministry; and the product is safe for the user, then the system is obligated to recommend the product to the user.",,,
MINISTRY095,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products restricted by the ministry must not be recommended even if preferred.,"∀x.∀y.restricted(y)∧prefers(x,y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user prefers the product; and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
MINISTRY095,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products restricted by the ministry must not be recommended even if preferred.,"∀x.∀y.F(recommend(System,y,x)|restricted(y)∧prefers(x,y))","For every user and product, if all of the following hold: the user prefers the product; and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
MINISTRY096,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Foods lacking required certification must not be recommended to users requiring certification.,"∀x.∀y.requiresCertifiedProduct(x)∧¬certified(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user requires certified products; and it is not the case that the product is certified, then the system is prohibited from recommending the product to the user.",,,
MINISTRY096,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Foods lacking required certification must not be recommended to users requiring certification.,"∀x.∀y.F(recommend(System,y,x)|requiresCertifiedProduct(x)∧¬certified(y))","For every user and product, if all of the following hold: the user requires certified products; and it is not the case that the product is certified, then the system is prohibited from recommending the product to the user.",,,
MINISTRY097,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Certified foods may be recommended to users requiring certified products.,"∀x.∀y.requiresCertifiedProduct(x)∧certified(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified; and the user requires certified products, then the system is permitted to recommend the product to the user.",,,
MINISTRY097,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Certified foods may be recommended to users requiring certified products.,"∀x.∀y.P(recommend(System,y,x)|requiresCertifiedProduct(x)∧certified(y))","For every user and product, if all of the following hold: the product is certified; and the user requires certified products, then the system is permitted to recommend the product to the user.",,,
MINISTRY098,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products with complete labels should be recommended over products with incomplete labels.,"∀x.∀y.completeLabel(y)∧compliesWithLabeling(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product has a complete label; and the product complies with labeling rules, then the system is obligated to recommend the product to the user.",,,
MINISTRY098,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products with complete labels should be recommended over products with incomplete labels.,"∀x.∀y.O(recommend(System,y,x)|completeLabel(y)∧compliesWithLabeling(y))","For every user and product, if all of the following hold: the product has a complete label; and the product complies with labeling rules, then the system is obligated to recommend the product to the user.",,,
MINISTRY099,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products with incomplete labels must not be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧incompleteLabel(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product has an incomplete label; and the user is vulnerable, then the system is prohibited from recommending the product to the user.",,,
MINISTRY099,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products with incomplete labels must not be recommended to vulnerable users.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧incompleteLabel(y))","For every user and product, if all of the following hold: the product has an incomplete label; and the user is vulnerable, then the system is prohibited from recommending the product to the user.",,,
MINISTRY100,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products failing nutrition guidelines must not be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧¬meetsNutritionGuideline(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is vulnerable; and it is not the case that the product meets nutrition guidelines, then the system is prohibited from recommending the product to the user.",,,
MINISTRY100,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products failing nutrition guidelines must not be recommended to vulnerable users.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧¬meetsNutritionGuideline(y))","For every user and product, if all of the following hold: the user is vulnerable; and it is not the case that the product meets nutrition guidelines, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY001,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Eligible users should receive sponsored product recommendations when products are available.,"∀x.∀y.eligible(x)∧sponsored(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; the user is eligible; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY001,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Eligible users should receive sponsored product recommendations when products are available.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧sponsored(y)∧available(y))","For every user and product, if all of the following hold: the product is available; the user is eligible; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY002,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Eligible adults may receive sponsored product recommendations.,"∀x.∀y.eligible(x)∧adult(x)∧sponsored(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is an adult; the user is eligible; and the product is sponsored, then the system is permitted to recommend the product to the user.",,,
INDUSTRY002,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Eligible adults may receive sponsored product recommendations.,"∀x.∀y.P(recommend(System,y,x)|eligible(x)∧adult(x)∧sponsored(y))","For every user and product, if all of the following hold: the user is an adult; the user is eligible; and the product is sponsored, then the system is permitted to recommend the product to the user.",,,
INDUSTRY003,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Ineligible users should not receive sponsored product recommendations.,"∀x.∀y.¬eligible(x)∧sponsored(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is sponsored; and it is not the case that the user is eligible, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY003,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Ineligible users should not receive sponsored product recommendations.,"∀x.∀y.F(recommend(System,y,x)|¬eligible(x)∧sponsored(y))","For every user and product, if all of the following hold: the product is sponsored; and it is not the case that the user is eligible, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY004,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Sponsored products should be recommended when they are approved and available.,"∀x.∀y.sponsored(y)∧approved(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is approved; the product is available; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY004,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Sponsored products should be recommended when they are approved and available.,"∀x.∀y.O(recommend(System,y,x)|sponsored(y)∧approved(y)∧available(y))","For every user and product, if all of the following hold: the product is approved; the product is available; and the product is sponsored, then the system is obligated to recommend the product to the user.",,,
INDUSTRY005,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sponsored products should not be recommended when they are restricted.,"∀x.∀y.sponsored(y)∧restricted(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is restricted; and the product is sponsored, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY005,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Sponsored products should not be recommended when they are restricted.,"∀x.∀y.F(recommend(System,y,x)|sponsored(y)∧restricted(y))","For every user and product, if all of the following hold: the product is restricted; and the product is sponsored, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY006,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Loyal customers may receive premium product recommendations.,"∀x.∀y.loyalCustomer(x)∧premiumProduct(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the user is a loyal customer; and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY006,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Loyal customers may receive premium product recommendations.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧premiumProduct(y))","For every user and product, if all of the following hold: the user is a loyal customer; and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY007,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Premium customers should receive premium product recommendations when products are available.,"∀x.∀y.premiumCustomer(x)∧premiumProduct(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; the user is a premium customer; and the product is premium, then the system is obligated to recommend the product to the user.",,,
INDUSTRY007,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Premium customers should receive premium product recommendations when products are available.,"∀x.∀y.O(recommend(System,y,x)|premiumCustomer(x)∧premiumProduct(y)∧available(y))","For every user and product, if all of the following hold: the product is available; the user is a premium customer; and the product is premium, then the system is obligated to recommend the product to the user.",,,
INDUSTRY008,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Children should not receive restricted premium product promotions.,"∀x.∀y.child(x)∧premiumProduct(y)∧restricted(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user is a child; the product is premium; and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY008,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Children should not receive restricted premium product promotions.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧premiumProduct(y)∧restricted(y))","For every user and product, if all of the following hold: the user is a child; the product is premium; and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY009,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Premium products may be recommended when they are approved.,"∀x.∀y.premiumProduct(y)∧approved(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is approved; and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY009,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Premium products may be recommended when they are approved.,"∀x.∀y.P(recommend(System,y,x)|premiumProduct(y)∧approved(y))","For every user and product, if all of the following hold: the product is approved; and the product is premium, then the system is permitted to recommend the product to the user.",,,
INDUSTRY010,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Premium products should be recommended to eligible premium customers.,"∀x.∀y.eligible(x)∧premiumCustomer(x)∧premiumProduct(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the user is eligible; the user is a premium customer; and the product is premium, then the system is obligated to recommend the product to the user.",,,
INDUSTRY010,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Premium products should be recommended to eligible premium customers.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧premiumCustomer(x)∧premiumProduct(y))","For every user and product, if all of the following hold: the user is eligible; the user is a premium customer; and the product is premium, then the system is obligated to recommend the product to the user.",,,
INDUSTRY011,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified products should be recommended to users requiring certified products.,"∀x.∀y.requiresCertifiedProduct(x)∧certified(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified; and the user requires certified products, then the system is obligated to recommend the product to the user.",,,
INDUSTRY011,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified products should be recommended to users requiring certified products.,"∀x.∀y.O(recommend(System,y,x)|requiresCertifiedProduct(x)∧certified(y))","For every user and product, if all of the following hold: the product is certified; and the user requires certified products, then the system is obligated to recommend the product to the user.",,,
INDUSTRY012,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Certified products may be promoted when they are available.,"∀x.∀y.certified(y)∧available(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is available; and the product is certified, then the system is permitted to recommend the product to the user.",,,
INDUSTRY012,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Certified products may be promoted when they are available.,"∀x.∀y.P(recommend(System,y,x)|certified(y)∧available(y))","For every user and product, if all of the following hold: the product is available; and the product is certified, then the system is permitted to recommend the product to the user.",,,
INDUSTRY013,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Uncertified products should not be recommended to users requiring certified products.,"∀x.∀y.requiresCertifiedProduct(x)∧¬certified(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the user requires certified products; and it is not the case that the product is certified, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY013,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Uncertified products should not be recommended to users requiring certified products.,"∀x.∀y.F(recommend(System,y,x)|requiresCertifiedProduct(x)∧¬certified(y))","For every user and product, if all of the following hold: the user requires certified products; and it is not the case that the product is certified, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY014,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified healthy products should be recommended to eligible users.,"∀x.∀y.eligible(x)∧certified(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified; the user is eligible; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
INDUSTRY014,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Certified healthy products should be recommended to eligible users.,"∀x.∀y.O(recommend(System,y,x)|eligible(x)∧certified(y)∧healthyMeal(y))","For every user and product, if all of the following hold: the product is certified; the user is eligible; and the product is a healthy meal, then the system is obligated to recommend the product to the user.",,,
INDUSTRY015,Food Industry,implication,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Certified products should not be recommended when they are restricted.,"∀x.∀y.certified(y)∧restricted(y)->F(recommend(System,y,x))","For every user and product, if all of the following hold: the product is certified; and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY015,Food Industry,dyadic,prohibition,Food Industry compliance prohibits the recommender from violating this product-suitability rule: Certified products should not be recommended when they are restricted.,"∀x.∀y.F(recommend(System,y,x)|certified(y)∧restricted(y))","For every user and product, if all of the following hold: the product is certified; and the product is restricted, then the system is prohibited from recommending the product to the user.",,,
INDUSTRY016,Food Industry,implication,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in discounted food should receive discounted product recommendations.,"∀x.∀y.interestedIn(x,DiscountedFood)∧discounted(y)->O(recommend(System,y,x))","For every user and product, if all of the following hold: the product is discounted; and the user is interested in discounted food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY016,Food Industry,dyadic,obligation,Food Industry policy requires the recommender to support this commercial objective: Users interested in discounted food should receive discounted product recommendations.,"∀x.∀y.O(recommend(System,y,x)|interestedIn(x,DiscountedFood)∧discounted(y))","For every user and product, if all of the following hold: the product is discounted; and the user is interested in discounted food, then the system is obligated to recommend the product to the user.",,,
INDUSTRY017,Food Industry,implication,permission,Food Industry policy permits the recommender to use this market placement rule: Loyal customers may receive discounted seasonal products.,"∀x.∀y.loyalCustomer(x)∧discounted(y)∧seasonal(y)->P(recommend(System,y,x))","For every user and product, if all of the following hold: the product is discounted; the user is a loyal customer; and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
INDUSTRY017,Food Industry,dyadic,permission,Food Industry policy permits the recommender to use this market placement rule: Loyal customers may receive discounted seasonal products.,"∀x.∀y.P(recommend(System,y,x)|loyalCustomer(x)∧discounted(y)∧seasonal(y))","For every user and product, if all of the following hold: the product is discounted; the user is a loyal customer; and the product is seasonal, then the system is permitted to recommend the product to the user.",,,
