id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
MINISTRY066,Food Ministry,dyadic,permission,Vulnerable users may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|vulnerableUser(x)∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user is vulnerable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;vulnerable,0,0,,,
MINISTRY067,Food Ministry,implication,permission,Vulnerable users may be recommended products that are approved by the ministry.,"∀x.∀y.vulnerableUser(x)∧approvedByMinistry(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user is vulnerable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;vulnerable,1,1,,,
MINISTRY067,Food Ministry,dyadic,permission,Vulnerable users may be recommended products that are approved by the ministry.,"∀x.∀y.P(recommend(System,y,x)|vulnerableUser(x)∧approvedByMinistry(y))","For every user and product, if the product is approved by the ministry and the user is vulnerable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;vulnerable,1,1,,,
MINISTRY068,Food Ministry,implication,permission,Adults may be recommended products that are approved by the ministry and have a nutrition label.,"∀x.∀y.adult(x)∧approvedByMinistry(y)∧hasNutritionLabel(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is approved by the ministry and the product has a nutrition label, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;label;ministry;nutrition,3,3,,,
MINISTRY068,Food Ministry,dyadic,permission,Adults may be recommended products that are approved by the ministry and have a nutrition label.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧approvedByMinistry(y)∧hasNutritionLabel(y))","For every user and product, if the user is an adult and the product is approved by the ministry and the product has a nutrition label, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;label;ministry;nutrition,3,3,,,
MINISTRY069,Food Ministry,implication,permission,Adults may be recommended energy drinks that carry a safety warning.,"∀x.∀y.adult(x)∧energyDrink(y)∧hasSafetyWarning(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is an energy drink and the product has a safety warning, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,energy;warning,3,3,,,
MINISTRY069,Food Ministry,dyadic,permission,Adults may be recommended energy drinks that carry a safety warning.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧energyDrink(y)∧hasSafetyWarning(y))","For every user and product, if the user is an adult and the product is an energy drink and the product has a safety warning, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,energy;warning,3,3,,,
MINISTRY070,Food Ministry,implication,permission,Diabetic users may be recommended healthy meals that do not exceed the sugar limit.,"∀x.∀y.diabetic(x)∧healthyMeal(y)∧¬exceedsSugarLimit(y)->P(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a healthy meal and it is not the case that the product exceeds sugar limits, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;healthy;sugar,2,2,,,
MINISTRY070,Food Ministry,dyadic,permission,Diabetic users may be recommended healthy meals that do not exceed the sugar limit.,"∀x.∀y.P(recommend(System,y,x)|diabetic(x)∧healthyMeal(y)∧¬exceedsSugarLimit(y))","For every user and product, if the user is diabetic and the product is a healthy meal and it is not the case that the product exceeds sugar limits, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;healthy;sugar,2,2,,,
MINISTRY071,Food Ministry,implication,permission,Pregnant users may be recommended products that are safe for pregnant users or are healthy meals.,"∀x.∀y.pregnant(x)∧(safeForPregnantUsers(y)∨healthyMeal(y))->P(recommend(System,y,x))","For every user and product, if the user is pregnant and the product is safe for pregnant users, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,pregnant;safe,1,1,,,
MINISTRY071,Food Ministry,dyadic,permission,Pregnant users may be recommended products that are safe for pregnant users or are healthy meals.,"∀x.∀y.P(recommend(System,y,x)|pregnant(x)∧(safeForPregnantUsers(y)∨healthyMeal(y)))","For every user and product, if the user is pregnant and the product is safe for pregnant users, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,pregnant;safe,1,1,,,
MINISTRY072,Food Ministry,implication,permission,Elderly users may be recommended healthy meals that are affordable.,"∀x.∀y.elderly(x)∧healthyMeal(y)∧affordableMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is elderly and the product is a healthy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;elderly;healthy,2,2,,,
MINISTRY072,Food Ministry,dyadic,permission,Elderly users may be recommended healthy meals that are affordable.,"∀x.∀y.P(recommend(System,y,x)|elderly(x)∧healthyMeal(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is elderly and the product is a healthy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;elderly;healthy,2,2,,,
MINISTRY073,Food Ministry,implication,permission,Users requiring halal food may be recommended products that are verified halal and approved by the ministry.,"∀x.∀y.requiresHalal(x)∧verifiedHalal(y)∧approvedByMinistry(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user requires halal food and the product has verified halal status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;halal;ministry;verified,2,2,,,
MINISTRY073,Food Ministry,dyadic,permission,Users requiring halal food may be recommended products that are verified halal and approved by the ministry.,"∀x.∀y.P(recommend(System,y,x)|requiresHalal(x)∧verifiedHalal(y)∧approvedByMinistry(y))","For every user and product, if the product is approved by the ministry and the user requires halal food and the product has verified halal status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;halal;ministry;verified,2,2,,,
MINISTRY074,Food Ministry,implication,permission,Users requiring kosher food may be recommended products that are verified kosher and approved by the ministry.,"∀x.∀y.requiresKosher(x)∧verifiedKosher(y)∧approvedByMinistry(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user requires kosher food and the product has verified kosher status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;kosher;ministry;verified,2,2,2,none,Faithful: user requires kosher food + verified kosher product + ministry approval -> permitted recommendation is preserved.
MINISTRY074,Food Ministry,dyadic,permission,Users requiring kosher food may be recommended products that are verified kosher and approved by the ministry.,"∀x.∀y.P(recommend(System,y,x)|requiresKosher(x)∧verifiedKosher(y)∧approvedByMinistry(y))","For every user and product, if the product is approved by the ministry and the user requires kosher food and the product has verified kosher status, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;kosher;ministry;verified,2,2,,,
MINISTRY075,Food Ministry,implication,permission,Adults may be recommended products that comply with the nutrition guideline and have a nutrition label.,"∀x.∀y.adult(x)∧compliesWithGuideline(y)∧hasNutritionLabel(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product complies with ministry guidelines and the product has a nutrition label, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,label;nutrition,2,2,,,
MINISTRY075,Food Ministry,dyadic,permission,Adults may be recommended products that comply with the nutrition guideline and have a nutrition label.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧compliesWithGuideline(y)∧hasNutritionLabel(y))","For every user and product, if the user is an adult and the product complies with ministry guidelines and the product has a nutrition label, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,label;nutrition,2,2,,,
MINISTRY076,Food Ministry,implication,obligation,Vulnerable users must be recommended healthy meals that are affordable.,"∀x.∀y.vulnerableUser(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;vulnerable,1,1,,,
MINISTRY076,Food Ministry,dyadic,obligation,Vulnerable users must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧healthyMeal(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;vulnerable,1,1,,,
MINISTRY077,Food Ministry,implication,obligation,Vulnerable users must be recommended affordable meals.,"∀x.∀y.vulnerableUser(x)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vulnerable,1,1,,,
MINISTRY077,Food Ministry,dyadic,obligation,Vulnerable users must be recommended affordable meals.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vulnerable,1,1,,,
MINISTRY078,Food Ministry,implication,obligation,Vulnerable users must be recommended meals that are healthy or affordable.,"∀x.∀y.vulnerableUser(x)∧(healthyMeal(y)∨affordableMeal(y))->O(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,healthy;vulnerable,1,0,1,missing_condition,"Partially preserved: obligation + vulnerable user condition + healthy meal condition are preserved, but the affordable meal condition from the original/formula is missing in the backtranslation."
MINISTRY078,Food Ministry,dyadic,obligation,Vulnerable users must be recommended meals that are healthy or affordable.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧(healthyMeal(y)∨affordableMeal(y)))","For every user and product, if the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,healthy;vulnerable,1,0,1,missing_condition,"Partially preserved: obligation + vulnerable user condition + healthy meal condition are preserved, but the affordable meal condition from the original/formula is missing in the backtranslation."
MINISTRY079,Food Ministry,implication,obligation,Vulnerable users must be recommended approved healthy meals.,"∀x.∀y.vulnerableUser(x)∧approvedByMinistry(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;healthy;vulnerable,1,1,,,
MINISTRY079,Food Ministry,dyadic,obligation,Vulnerable users must be recommended approved healthy meals.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧approvedByMinistry(y)∧healthyMeal(y))","For every user and product, if the product is approved by the ministry and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;healthy;vulnerable,1,1,,,
MINISTRY080,Food Ministry,implication,obligation,Elderly users must be recommended healthy meals.,"∀x.∀y.elderly(x)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the user is elderly and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;healthy,1,1,,,
MINISTRY080,Food Ministry,dyadic,obligation,Elderly users must be recommended healthy meals.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧healthyMeal(y))","For every user and product, if the user is elderly and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;healthy,1,1,,,
MINISTRY081,Food Ministry,implication,obligation,Elderly users must be recommended healthy meals that are affordable.,"∀x.∀y.elderly(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is elderly and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;elderly;healthy,2,2,2,none,Faithful: elderly user + healthy affordable meal -> obligated recommendation is preserved.
MINISTRY081,Food Ministry,dyadic,obligation,Elderly users must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧healthyMeal(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is elderly and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;elderly;healthy,2,2,,,
MINISTRY082,Food Ministry,implication,obligation,Diabetic users must be recommended healthy meals that are safe for diabetic users.,"∀x.∀y.diabetic(x)∧safeForDiabeticUsers(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a healthy meal and the product is safe for diabetic users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;healthy;safe,1,1,,,
MINISTRY082,Food Ministry,dyadic,obligation,Diabetic users must be recommended healthy meals that are safe for diabetic users.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧safeForDiabeticUsers(y)∧healthyMeal(y))","For every user and product, if the user is diabetic and the product is a healthy meal and the product is safe for diabetic users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;healthy;safe,1,1,,,
MINISTRY083,Food Ministry,implication,obligation,Diabetic users must be recommended affordable meals that are safe for diabetic users.,"∀x.∀y.diabetic(x)∧safeForDiabeticUsers(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is diabetic and the product is safe for diabetic users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;diabetic;safe,2,2,,,
MINISTRY083,Food Ministry,dyadic,obligation,Diabetic users must be recommended affordable meals that are safe for diabetic users.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧safeForDiabeticUsers(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is diabetic and the product is safe for diabetic users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;diabetic;safe,2,2,,,
MINISTRY084,Food Ministry,implication,obligation,Pregnant users must be recommended healthy meals that are safe for pregnant users.,"∀x.∀y.pregnant(x)∧safeForPregnantUsers(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user is pregnant and the product is safe for pregnant users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;pregnant;safe,1,1,,,
MINISTRY084,Food Ministry,dyadic,obligation,Pregnant users must be recommended healthy meals that are safe for pregnant users.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧safeForPregnantUsers(y)∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user is pregnant and the product is safe for pregnant users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;pregnant;safe,1,1,,,
MINISTRY085,Food Ministry,implication,obligation,Pregnant users must be recommended affordable meals that are safe for pregnant users.,"∀x.∀y.pregnant(x)∧safeForPregnantUsers(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is pregnant and the product is safe for pregnant users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;pregnant;safe,2,2,,,
MINISTRY085,Food Ministry,dyadic,obligation,Pregnant users must be recommended affordable meals that are safe for pregnant users.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧safeForPregnantUsers(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is pregnant and the product is safe for pregnant users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;pregnant;safe,2,2,,,
MINISTRY086,Food Ministry,implication,obligation,Hypertensive users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.hypertensive(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the product is a healthy meal and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;hypertensive,1,1,,,
MINISTRY086,Food Ministry,dyadic,obligation,Hypertensive users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧compliesWithGuideline(y)∧healthyMeal(y))","For every user and product, if the product complies with ministry guidelines and the product is a healthy meal and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;hypertensive,1,1,,,
MINISTRY087,Food Ministry,implication,obligation,Hypertensive users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.hypertensive(x)∧compliesWithGuideline(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product complies with ministry guidelines and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;hypertensive,2,2,,,
MINISTRY087,Food Ministry,dyadic,obligation,Hypertensive users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧compliesWithGuideline(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the product complies with ministry guidelines and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;hypertensive,2,2,,,
MINISTRY088,Food Ministry,implication,obligation,Children must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.child(x)∧healthyMeal(y)∧compliesWithGuideline(y)->O(recommend(System,y,x))","For every user and product, if the user is a child and the product complies with ministry guidelines and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy,1,1,,,
MINISTRY088,Food Ministry,dyadic,obligation,Children must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧healthyMeal(y)∧compliesWithGuideline(y))","For every user and product, if the user is a child and the product complies with ministry guidelines and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy,1,1,,,
MINISTRY089,Food Ministry,implication,obligation,Children must be recommended healthy meals that are affordable.,"∀x.∀y.child(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is a child and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy,2,2,,,
MINISTRY089,Food Ministry,dyadic,obligation,Children must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧healthyMeal(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is a child and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy,2,2,,,
MINISTRY090,Food Ministry,implication,obligation,Adults must be recommended healthy meals that are affordable.,"∀x.∀y.adult(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the user is an adult and the product is an affordable meal and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy,2,2,,,
MINISTRY090,Food Ministry,dyadic,obligation,Adults must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧healthyMeal(y)∧affordableMeal(y))","For every user and product, if the user is an adult and the product is an affordable meal and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy,2,2,,,
MINISTRY091,Food Ministry,implication,obligation,Vulnerable users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.vulnerableUser(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;vulnerable,0,0,,,
MINISTRY091,Food Ministry,dyadic,obligation,Vulnerable users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧compliesWithGuideline(y)∧healthyMeal(y))","For every user and product, if the product complies with ministry guidelines and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;vulnerable,0,0,,,
MINISTRY092,Food Ministry,implication,obligation,Elderly users must be recommended approved healthy meals.,"∀x.∀y.elderly(x)∧approvedByMinistry(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user is elderly and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;elderly;healthy,2,2,2,none,Faithful: elderly user + ministry-approved healthy meal -> obligated recommendation is preserved.
MINISTRY092,Food Ministry,dyadic,obligation,Elderly users must be recommended approved healthy meals.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧approvedByMinistry(y)∧healthyMeal(y))","For every user and product, if the product is approved by the ministry and the user is elderly and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;elderly;healthy,2,2,,,
MINISTRY093,Food Ministry,implication,obligation,Diabetic users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.diabetic(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the user is diabetic and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;healthy,1,1,,,
MINISTRY093,Food Ministry,dyadic,obligation,Diabetic users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧compliesWithGuideline(y)∧healthyMeal(y))","For every user and product, if the product complies with ministry guidelines and the user is diabetic and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;healthy,1,1,,,
MINISTRY094,Food Ministry,implication,obligation,Hypertensive users must be recommended healthy meals that are affordable.,"∀x.∀y.hypertensive(x)∧healthyMeal(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product is a healthy meal and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;hypertensive,2,2,,,
MINISTRY094,Food Ministry,dyadic,obligation,Hypertensive users must be recommended healthy meals that are affordable.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧healthyMeal(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the product is a healthy meal and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;hypertensive,2,2,,,
MINISTRY095,Food Ministry,implication,obligation,Pregnant users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.pregnant(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the product is a healthy meal and the user is pregnant, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;pregnant,1,1,,,
MINISTRY095,Food Ministry,dyadic,obligation,Pregnant users must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|pregnant(x)∧compliesWithGuideline(y)∧healthyMeal(y))","For every user and product, if the product complies with ministry guidelines and the product is a healthy meal and the user is pregnant, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;pregnant,1,1,2,none,Faithful: pregnant user + healthy meal + guideline compliance -> obligated recommendation is preserved.
MINISTRY096,Food Ministry,implication,obligation,Vulnerable users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.vulnerableUser(x)∧affordableMeal(y)∧compliesWithGuideline(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product complies with ministry guidelines and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vulnerable,1,1,,,
MINISTRY096,Food Ministry,dyadic,obligation,Vulnerable users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧affordableMeal(y)∧compliesWithGuideline(y))","For every user and product, if the product is an affordable meal and the product complies with ministry guidelines and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vulnerable,1,1,,,
MINISTRY097,Food Ministry,implication,obligation,Elderly users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.elderly(x)∧compliesWithGuideline(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product complies with ministry guidelines and the user is elderly, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;elderly,2,2,,,
MINISTRY097,Food Ministry,dyadic,obligation,Elderly users must be recommended affordable meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|elderly(x)∧compliesWithGuideline(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the product complies with ministry guidelines and the user is elderly, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;elderly,2,2,,,
MINISTRY098,Food Ministry,implication,obligation,Adults must be recommended approved healthy meals.,"∀x.∀y.adult(x)∧approvedByMinistry(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the user is an adult and the product is approved by the ministry and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;healthy,2,2,,,
MINISTRY098,Food Ministry,dyadic,obligation,Adults must be recommended approved healthy meals.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧approvedByMinistry(y)∧healthyMeal(y))","For every user and product, if the user is an adult and the product is approved by the ministry and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;healthy,2,2,,,
MINISTRY099,Food Ministry,implication,obligation,Adults must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.adult(x)∧compliesWithGuideline(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the user is an adult and the product complies with ministry guidelines and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy,1,1,,,
MINISTRY099,Food Ministry,dyadic,obligation,Adults must be recommended healthy meals that comply with the nutrition guideline.,"∀x.∀y.O(recommend(System,y,x)|adult(x)∧compliesWithGuideline(y)∧healthyMeal(y))","For every user and product, if the user is an adult and the product complies with ministry guidelines and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy,1,1,,,
MINISTRY100,Food Ministry,implication,obligation,Vulnerable users must be recommended healthy meals that have a nutrition label.,"∀x.∀y.vulnerableUser(x)∧healthyMeal(y)∧hasNutritionLabel(y)->O(recommend(System,y,x))","For every user and product, if the product has a nutrition label and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;label;nutrition;vulnerable,1,1,2,none,Faithful: vulnerable user + healthy meal + nutrition label -> obligated recommendation is preserved.
