id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
MINISTRY055,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Certified lactose free products must comply with labeling rules.,"∀x.∀y.O(recommend(System,y,x)|certifiedLactoseFree(y)∧compliesWithLabeling(y))","For every user and product, if the product is certified lactose-free and the product complies with labeling rules, then the system is obligated to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,certified;labeling;rules,3,2,0,wrong_action,Original is a product-compliance rule ('certified lactose-free products must comply with labeling'); formula instead makes compliance a PRECONDITION and obligates RECOMMENDING the product. Deontic content changed from 'comply with labeling' to 'recommend'.
MINISTRY056,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Foods approved by the ministry may be recommended.,"∀x.∀y.approvedByMinistry(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry,1,1,,,
MINISTRY056,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Foods approved by the ministry may be recommended.,"∀x.∀y.P(recommend(System,y,x)|approvedByMinistry(y))","For every user and product, if the product is approved by the ministry, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry,1,1,,,
MINISTRY057,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Restricted foods must not be recommended.,"∀x.∀y.restricted(y)->F(recommend(System,y,x))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,restricted,1,1,,,
MINISTRY057,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Restricted foods must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|restricted(y))","For every user and product, if the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,restricted,1,1,,,
MINISTRY058,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Foods complying with ministry guidelines should be recommended when suitable.,"∀x.∀y.compliesWithGuideline(y)∧safeFor(x,y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the product is safe for the user, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,guidelines;ministry,0,0,,,
MINISTRY058,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Foods complying with ministry guidelines should be recommended when suitable.,"∀x.∀y.O(recommend(System,y,x)|compliesWithGuideline(y)∧safeFor(x,y))","For every user and product, if the product complies with ministry guidelines and the product is safe for the user, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,guidelines;ministry,0,0,,,
MINISTRY059,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Foods without nutrition labels must not be recommended as approved foods.,"∀x.∀y.approvedByMinistry(y)∧¬hasNutritionLabel(y)->F(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;nutrition,2,2,,,
MINISTRY059,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Foods without nutrition labels must not be recommended as approved foods.,"∀x.∀y.F(recommend(System,y,x)|approvedByMinistry(y)∧¬hasNutritionLabel(y))","For every user and product, if the product is approved by the ministry and it is not the case that the product has a nutrition label, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry;nutrition,2,2,,,
MINISTRY060,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Foods with nutrition labels may be recommended to adults.,"∀x.∀y.adult(x)∧hasNutritionLabel(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product has a nutrition label, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,nutrition,2,2,,,
MINISTRY060,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Foods with nutrition labels may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧hasNutritionLabel(y))","For every user and product, if the user is an adult and the product has a nutrition label, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,nutrition,2,2,,,
MINISTRY061,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products exceeding fat limits must not be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧exceedsFatLimit(y)->F(recommend(System,y,x))","For every user and product, if the product exceeds fat limits and the user is vulnerable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fat;limits;vulnerable,1,1,,,
MINISTRY061,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products exceeding fat limits must not be recommended to vulnerable users.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧exceedsFatLimit(y))","For every user and product, if the product exceeds fat limits and the user is vulnerable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fat;limits;vulnerable,1,1,,,
MINISTRY062,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Vulnerable users must receive foods complying with ministry guidelines.,"∀x.∀y.vulnerableUser(x)∧compliesWithGuideline(y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,guidelines;ministry;vulnerable,0,0,,,
MINISTRY062,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Vulnerable users must receive foods complying with ministry guidelines.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧compliesWithGuideline(y))","For every user and product, if the product complies with ministry guidelines and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,guidelines;ministry;vulnerable,0,0,,,
MINISTRY063,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Vulnerable users may receive approved healthy meals.,"∀x.∀y.vulnerableUser(x)∧approvedByMinistry(y)∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the product is a healthy meal and the user is vulnerable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;healthy;ministry;vulnerable,1,1,,,
MINISTRY063,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Vulnerable users may receive approved healthy meals.,"∀x.∀y.P(recommend(System,y,x)|vulnerableUser(x)∧approvedByMinistry(y)∧healthyMeal(y))","For every user and product, if the product is approved by the ministry and the product is a healthy meal and the user is vulnerable, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;healthy;ministry;vulnerable,1,1,,,
MINISTRY064,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Vulnerable users must not receive unsafe products.,"∀x.∀y.vulnerableUser(x)∧unsafeProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is unsafe and the user is vulnerable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,unsafe;vulnerable,0,0,,,
MINISTRY064,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Vulnerable users must not receive unsafe products.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧unsafeProduct(y))","For every user and product, if the product is unsafe and the user is vulnerable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,unsafe;vulnerable,0,0,,,
MINISTRY065,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Vulnerable users must receive affordable healthy meal options.,"∀x.∀y.vulnerableUser(x)∧affordableMeal(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;vulnerable,1,1,,,
MINISTRY065,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Vulnerable users must receive affordable healthy meal options.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧affordableMeal(y)∧healthyMeal(y))","For every user and product, if the product is an affordable meal and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;vulnerable,1,1,,,
MINISTRY066,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Energy drinks requiring warnings must not be recommended to children.,"∀x.∀y.child(x)∧energyDrink(y)∧requiresWarning(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is an energy drink and the product requires a warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,energy,3,3,,,
MINISTRY066,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Energy drinks requiring warnings must not be recommended to children.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧energyDrink(y)∧requiresWarning(y))","For every user and product, if the user is a child and the product is an energy drink and the product requires a warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,energy,3,3,,,
MINISTRY067,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products requiring safety warnings must include warning labels.,"∀x.∀y.requiresWarning(y)∧hasSafetyWarning(y)->O(recommend(System,y,x))","For every user and product, if the product has a safety warning and the product requires a warning, then the system is obligated to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,requires;warning,2,1,0,wrong_action,Original obligates products to INCLUDE warning labels; formula demotes the warning to a precondition and instead obligates RECOMMENDING the product. Deontic content changed.
MINISTRY067,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products requiring safety warnings must include warning labels.,"∀x.∀y.O(recommend(System,y,x)|requiresWarning(y)∧hasSafetyWarning(y))","For every user and product, if the product has a safety warning and the product requires a warning, then the system is obligated to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,requires;warning,2,1,0,wrong_action,Original obligates products to INCLUDE warning labels; formula demotes the warning to a precondition and instead obligates RECOMMENDING the product. Deontic content changed.
MINISTRY068,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products without required safety warnings must not be recommended.,"∀x.∀y.requiresWarning(y)∧¬hasSafetyWarning(y)->F(recommend(System,y,x))","For every user and product, if the product requires a warning and it is not the case that the product has a safety warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,1,1,,,
MINISTRY068,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products without required safety warnings must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|requiresWarning(y)∧¬hasSafetyWarning(y))","For every user and product, if the product requires a warning and it is not the case that the product has a safety warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,1,1,,,
MINISTRY069,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Adults may receive products with safety warnings when warnings are shown.,"∀x.∀y.adult(x)∧hasSafetyWarning(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product has a safety warning, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,2,2,,,
MINISTRY069,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Adults may receive products with safety warnings when warnings are shown.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧hasSafetyWarning(y))","For every user and product, if the user is an adult and the product has a safety warning, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,2,2,,,
MINISTRY070,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Warning products must not be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧safetyWarningProduct(y)->F(recommend(System,y,x))","For every user and product, if the product has a safety warning and the user is vulnerable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,vulnerable;warning,1,1,,,
MINISTRY070,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Warning products must not be recommended to vulnerable users.,"∀x.∀y.F(recommend(System,y,x)|vulnerableUser(x)∧safetyWarningProduct(y))","For every user and product, if the product has a safety warning and the user is vulnerable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,vulnerable;warning,1,1,,,
MINISTRY071,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Organic products with misleading claims must not be recommended.,"∀x.∀y.organicFood(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim and the product is organic food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;organic,1,1,,,
MINISTRY071,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Organic products with misleading claims must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|organicFood(y)∧misleadingClaim(y))","For every user and product, if the product has a misleading claim and the product is organic food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;organic,1,1,,,
MINISTRY072,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Sustainable products with misleading claims must not be recommended.,"∀x.∀y.sustainable(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim and the product is sustainable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;sustainable,1,1,,,
MINISTRY072,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Sustainable products with misleading claims must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|sustainable(y)∧misleadingClaim(y))","For every user and product, if the product has a misleading claim and the product is sustainable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;sustainable,1,1,,,
MINISTRY073,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with verified organic claims may be recommended.,"∀x.∀y.organicFood(y)∧verifiedClaim(y)->P(recommend(System,y,x))","For every user and product, if the product is organic food and the product has a verified claim, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic;verified,1,1,,,
MINISTRY073,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with verified organic claims may be recommended.,"∀x.∀y.P(recommend(System,y,x)|organicFood(y)∧verifiedClaim(y))","For every user and product, if the product is organic food and the product has a verified claim, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic;verified,1,1,,,
MINISTRY074,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with verified sustainability claims may be recommended.,"∀x.∀y.sustainable(y)∧verifiedClaim(y)->P(recommend(System,y,x))","For every user and product, if the product is sustainable and the product has a verified claim, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,verified,1,1,,,
MINISTRY074,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with verified sustainability claims may be recommended.,"∀x.∀y.P(recommend(System,y,x)|sustainable(y)∧verifiedClaim(y))","For every user and product, if the product is sustainable and the product has a verified claim, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,verified,1,1,,,
MINISTRY075,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products with misleading nutrition claims must not be recommended.,"∀x.∀y.nutritionClaim(y)∧misleadingClaim(y)->F(recommend(System,y,x))","For every user and product, if the product has a misleading claim and nutrition claim holds for the product, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;nutrition,0,0,,,
MINISTRY075,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products with misleading nutrition claims must not be recommended.,"∀x.∀y.F(recommend(System,y,x)|nutritionClaim(y)∧misleadingClaim(y))","For every user and product, if the product has a misleading claim and nutrition claim holds for the product, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,misleading;nutrition,0,0,,,
MINISTRY076,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Affordable healthy foods should be recommended to children.,"∀x.∀y.child(x)∧affordableMeal(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is a child and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy,2,2,,,
MINISTRY076,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Affordable healthy foods should be recommended to children.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧affordableMeal(y)∧healthyMeal(y))","For every user and product, if the product is an affordable meal and the user is a child and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy,2,2,,,
MINISTRY077,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Affordable ministry approved healthy foods should be recommended to vulnerable users.,"∀x.∀y.vulnerableUser(x)∧affordableMeal(y)∧healthyMeal(y)∧approvedByMinistry(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product is approved by the ministry and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;approved;healthy;ministry;vulnerable,2,2,,,
MINISTRY077,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Affordable ministry approved healthy foods should be recommended to vulnerable users.,"∀x.∀y.O(recommend(System,y,x)|vulnerableUser(x)∧affordableMeal(y)∧healthyMeal(y)∧approvedByMinistry(y))","For every user and product, if the product is an affordable meal and the product is approved by the ministry and the product is a healthy meal and the user is vulnerable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;approved;healthy;ministry;vulnerable,2,2,,,
MINISTRY078,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Affordable approved foods may be recommended to adults.,"∀x.∀y.adult(x)∧affordableMeal(y)∧approvedByMinistry(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is an affordable meal and the product is approved by the ministry, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;approved;ministry,3,3,,,
MINISTRY078,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Affordable approved foods may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧affordableMeal(y)∧approvedByMinistry(y))","For every user and product, if the user is an adult and the product is an affordable meal and the product is approved by the ministry, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;approved;ministry,3,3,,,
MINISTRY079,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unaffordable essential foods should not be the only recommended option.,"∀x.∀y.essentialFood(y)∧unaffordable(y)->F(recommend(System,y,x))","For every user and product, if the product is essential food and the product is unaffordable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,essential;unaffordable,0,0,,,
MINISTRY079,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Unaffordable essential foods should not be the only recommended option.,"∀x.∀y.F(recommend(System,y,x)|essentialFood(y)∧unaffordable(y))","For every user and product, if the product is essential food and the product is unaffordable, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,essential;unaffordable,0,0,,,
MINISTRY080,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Healthy affordable alternatives should be recommended when restricted foods are present.,"∀x.∀y.healthyMeal(y)∧affordableMeal(y)∧alternativeToRestrictedFood(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product is an alternative to restricted food and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;restricted,2,2,,,
MINISTRY080,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Healthy affordable alternatives should be recommended when restricted foods are present.,"∀x.∀y.O(recommend(System,y,x)|healthyMeal(y)∧affordableMeal(y)∧alternativeToRestrictedFood(y))","For every user and product, if the product is an affordable meal and the product is an alternative to restricted food and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;healthy;restricted,2,2,,,
MINISTRY081,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products banned for children must not be recommended to children.,"∀x.∀y.child(x)∧bannedForChildren(y)->F(recommend(System,y,x))","For every user and product, if the product is banned for children and the user is a child, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,banned;children,1,1,,,
MINISTRY081,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products banned for children must not be recommended to children.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧bannedForChildren(y))","For every user and product, if the product is banned for children and the user is a child, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,banned;children,1,1,,,
MINISTRY082,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with age restrictions may be recommended to adults.,"∀x.∀y.adult(x)∧ageRestrictedProduct(y)->P(recommend(System,y,x))","For every user and product, if the user is an adult and the product is age-restricted, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,1,1,,,
MINISTRY082,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Products with age restrictions may be recommended to adults.,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧ageRestrictedProduct(y))","For every user and product, if the user is an adult and the product is age-restricted, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,1,1,,,
MINISTRY083,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Age restricted products must not be recommended to underage users.,"∀x.∀y.underage(x)∧ageRestrictedProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is age-restricted and the user is underage, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,underage,1,0,2,awkward_but_equivalent,underage + age-restricted -> prohibit. Faithful; wrapper dropped. Auto-1 conservative.
MINISTRY083,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Age restricted products must not be recommended to underage users.,"∀x.∀y.F(recommend(System,y,x)|underage(x)∧ageRestrictedProduct(y))","For every user and product, if the product is age-restricted and the user is underage, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,underage,1,0,2,awkward_but_equivalent,underage + age-restricted -> prohibit. Faithful; wrapper dropped. Auto-1 conservative.
MINISTRY084,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products suitable for children should be recommended to children when healthy.,"∀x.∀y.child(x)∧suitableForChildren(y)∧healthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the user is a child and the product is a healthy meal and the product is suitable for children, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,children;healthy;suitable,1,1,,,
MINISTRY084,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Products suitable for children should be recommended to children when healthy.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧suitableForChildren(y)∧healthyMeal(y))","For every user and product, if the user is a child and the product is a healthy meal and the product is suitable for children, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,children;healthy;suitable,1,1,,,
MINISTRY085,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products unsuitable for children must not be recommended to children.,"∀x.∀y.child(x)∧unsuitableForChildren(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is unsuitable for children, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,children;unsuitable,1,1,,,
MINISTRY085,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Products unsuitable for children must not be recommended to children.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧unsuitableForChildren(y))","For every user and product, if the user is a child and the product is unsuitable for children, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,children;unsuitable,1,1,,,
MINISTRY086,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High sugar products must not be recommended to users with low sugar requirements.,"∀x.∀y.requiresLowSugar(x)∧highSugarProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is high in sugar and the user requires low-sugar food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;sugar,1,1,,,
MINISTRY086,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High sugar products must not be recommended to users with low sugar requirements.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSugar(x)∧highSugarProduct(y))","For every user and product, if the product is high in sugar and the user requires low-sugar food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;sugar,1,1,,,
MINISTRY087,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low sugar products should be recommended to users with low sugar requirements.,"∀x.∀y.requiresLowSugar(x)∧lowSugarFood(y)->O(recommend(System,y,x))","For every user and product, if the product is low in sugar and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;requires;sugar,1,1,,,
MINISTRY087,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Low sugar products should be recommended to users with low sugar requirements.,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧lowSugarFood(y))","For every user and product, if the product is low in sugar and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;requires;sugar,1,1,,,
MINISTRY088,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High salt products must not be recommended to users with low salt requirements.,"∀x.∀y.requiresLowSalt(x)∧highSaltProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is high in salt and the user requires low-salt food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;salt,1,1,2,none,QC sample: confirmed semantically equivalent.
MINISTRY088,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: High salt products must not be recommended to users with low salt requirements.,"∀x.∀y.F(recommend(System,y,x)|requiresLowSalt(x)∧highSaltProduct(y))","For every user and product, if the product is high in salt and the user requires low-salt food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;salt,1,1,2,none,QC sample: confirmed semantically equivalent.
